season,family,gid,plant,replicated,P_rachis_weight,soluble_solids
2019,406,G_5.4.75,1,R1,5,17
2019,406,G_5.4.75,1,R2,7,16
2019,406,G_5.4.75,1,R3,2,18
2019,111,G_5.7.115,1,R1,6,17
2019,111,G_5.7.115,1,R2,6,15
2019,929,G_5.10.66,1,R1,5,12
2019,929,G_5.10.66,1,R2,8,15
2019,929,G_5.10.66,1,R3,6,16
2019,929,G_5.10.158,1,R1,3,19
2019,929,G_5.10.158,1,R2,5,17
2019,929,G_5.10.156,1,R1,5,14
2019,929,G_5.10.156,1,R2,5,17
2019,929,G_5.10.156,1,R3,4,15
2019,406,G_5.7.146,1,R1,8,20
2019,406,G_5.7.146,1,R2,4,20
2019,406,G_5.7.146,1,R3,6,19
2019,902,G_5.2.76,1,R1,4,15
2019,902,G_5.2.76,1,R2,15,15
2019,902,G_5.2.76,1,R3,2,14
2019,900,G_5.3.23,1,R1,7,16
2019,900,G_5.3.23,1,R2,5,16
2019,900,G_5.3.23,1,R3,3,18
2019,111,G_5.7.90,1,R1,8,18
2019,111,G_5.7.90,1,R2,5,20
2019,111,G_5.7.90,1,R3,5,17
2019,111,G_5.7.97,1,R1,5,19
2019,111,G_5.7.97,1,R2,5,17
2019,111,G_5.7.97,1,R3,5,17
2019,929,G_5.10.18,1,R1,3,19
2019,929,G_5.10.18,1,R2,5,21
2019,111,G_5.7.86,1,R1,8,24
2019,111,G_5.7.70,1,R1,4,20
2019,111,G_5.7.70,1,R2,3,21
2019,900,G_5.3.12,1,R1,3,19
2019,406,G_5.4.32,1,R1,2,18
2019,411,G_5.4.16,1,R1,10,19
2019,902,G_5.6.55,1,R1,11,18
2019,902,G_5.6.55,1,R1,11,10
2019,902,G_5.6.55,1,R2,4,20
2019,902,G_5.6.55,1,R2,4,14
2019,111,G_5.5.95,1,R1,3,17
2019,111,G_5.5.95,1,R2,9,16
2019,111,G_5.5.95,1,R3,4,17
2019,411,G_5.1.172,1,R1,3,17
2019,411,G_5.1.172,1,R2,2,17
2019,406,G_5.1.153,1,R1,3,18
2019,406,G_5.1.153,1,R2,6,21
2019,406,G_5.4.54,1,R1,6,15
2019,900,G_5.3.21,1,R1,13,15
2019,900,G_5.3.21,1,R2,13,15
2019,900,G_5.3.21,1,R3,17,16
2019,406,G_5.4.66,1,R1,7,19
2019,406,G_5.5.142,1,R1,6,17
2019,406,G_5.5.142,1,R2,9,16
2019,406,G_5.7.139,1,R1,2,18
2019,406,G_5.7.139,1,R2,6,17
2019,406,G_5.7.139,1,R3,5,18
2019,902,G_5.6.11,1,R1,16,20
2019,411,G_5.6.142,1,R1,7,18
2019,411,G_5.6.142,1,R2,10,18
2019,411,G_5.6.142,1,R3,3,19
2019,900,G_5.9.147,1,R1,14,19
2019,900,G_5.9.147,1,R2,15,19
2019,900,G_5.9.147,1,R3,5,18
2019,929,G_5.10.114,1,R1,5,18
2019,929,G_5.10.114,1,R2,6,19
2019,929,G_5.10.114,1,R3,5,19
2019,406,G_5.4.113,1,R1,2,21
2019,929,G_5.10.128,1,R1,8,19
2019,929,G_5.10.128,1,R2,11,20
2019,929,G_5.10.128,1,R3,7,NA
2019,929,G_5.10.86,1,R1,5,15
2019,929,G_5.10.86,1,R2,13,16
2019,929,G_5.10.86,1,R3,8,15
2019,411,G_5.8.96,1,R1,11,20
2019,411,G_5.8.89,1,R1,4,16
2019,411,G_5.8.89,1,R2,4,17
2019,411,G_5.8.89,1,R3,4,16
2019,411,G_5.6.156,1,R1,4,16
2019,929,G_5.10.106,1,R1,6,16
2019,929,G_5.10.106,1,R2,4,15
2019,929,G_5.10.108,1,R1,3,12
2019,929,G_5.10.108,1,R2,6,14
2019,929,G_5.10.108,1,R3,3,18
2019,929,G_5.10.104,1,R1,9,17
2019,929,G_5.10.104,1,R2,7,16
2019,929,G_5.10.88,1,R1,4,19
2019,929,G_5.10.88,1,R2,6,17
2019,929,G_5.10.88,1,R3,4,NA
2019,929,G_5.10.136,1,R1,4,18
2019,929,G_5.10.136,1,R2,4,18
2019,929,G_5.10.136,1,R3,4,17
2019,929,G_5.10.173,1,R1,4,18
2019,411,G_5.6.143,1,R1,2,18
2019,411,G_5.6.143,1,R2,4,19
2019,411,G_5.6.143,1,R3,3,18
2019,929,G_5.10.103,1,R1,3,19
2019,929,G_5.10.103,1,R2,3,18
2019,929,G_5.10.92,1,R1,8,20
2019,929,G_5.10.92,1,R2,4,18
2019,929,G_5.10.130,1,R1,3,20
2019,929,G_5.10.130,1,R2,3,23
2019,929,G_5.10.89,1,R1,6,17
2019,929,G_5.10.89,1,R2,5,18
2019,912,G_5.3.90,1,R1,18,18
2019,912,G_5.3.113,1,R1,10,17
2019,912,G_5.3.113,1,R2,9,16
2019,912,G_5.3.110,1,R1,19,17
2019,912,G_5.3.110,1,R2,18,15
2019,900,G_5.3.26,1,R1,13,19
2019,900,G_5.3.26,1,R2,13,20
2019,900,G_5.3.26,1,R3,8,19
2019,912,G_5.3.118,1,R1,5,18
2019,900,G_5.9.146,1,R1,6,21
2019,900,G_5.9.146,1,R2,9,21
2019,900,G_5.9.146,1,R3,8,21
2019,900,G_5.3.5,1,R1,5,16
2019,900,G_5.3.5,1,R2,8,18
2019,900,G_5.3.5,1,R3,9,20
2019,900,G_5.9.123,1,R1,7,18
2019,900,G_5.9.123,1,R2,7,16
2019,900,G_5.9.123,1,R3,3,20
2019,411,G_5.2.156,1,R1,5,21
2019,411,G_5.2.156,1,R2,6,19
2019,411,G_5.2.156,1,R3,2,19
2019,411,G_5.2.131,1,R1,13,18
2019,411,G_5.2.131,1,R2,13,18
2019,411,G_5.2.131,1,R3,8,17
2019,411,G_5.2.125,1,R1,5,19
2019,411,G_5.2.118,1,R1,4,17
2019,411,G_5.2.106,1,R1,3,20
2019,929,G_5.10.79,1,R1,4,21
2019,411,G_5.2.169,1,R1,13,17
2019,411,G_5.2.169,1,R2,6,19
2019,411,G_5.2.169,1,R3,3,18
2019,900,G_5.3.3,1,R1,4,18
2019,900,G_5.3.3,1,R2,3,18
2019,411,G_5.2.150,1,R1,6,20
2019,411,G_5.2.150,1,R2,10,18
2019,411,G_5.2.150,1,R3,7,18
2019,900,G_5.3.6,1,R1,3,20
2019,900,G_5.9.114,1,R1,5,18
2019,900,G_5.9.114,1,R2,6,17
2019,900,G_5.9.114,1,R3,11,19
2019,900,G_5.9.112,1,R1,6,16
2019,900,G_5.9.112,1,R2,4,17
2019,900,G_5.2.7,1,R1,8,18
2019,900,G_5.2.7,1,R2,5,19
2019,900,G_5.2.16,1,R1,7,17
2019,900,G_5.2.16,1,R2,8,17
2019,900,G_5.2.16,1,R3,4,16
2019,406,G_5.1.160,1,R1,3,16
2019,406,G_5.1.160,1,R2,7,15
2019,406,G_5.1.125,1,R1,6,18
2019,406,G_5.1.149,1,R1,3,17
2019,406,G_5.1.137,1,R1,5,18
2019,406,G_5.1.137,1,R2,4,18
2019,406,G_5.1.137,1,R3,3,18
2019,406,G_5.1.63,1,R1,6,17
2019,406,G_5.1.63,1,R2,10,19
2019,900,G_5.2.17,1,R1,3,21
2019,900,G_5.2.17,1,R2,5,20
2019,406,G_5.8.158,1,R1,11,19
2019,411,G_5.6.127,1,R1,5,21
2019,411,G_5.6.127,1,R2,4,19
2019,411,G_5.6.127,1,R3,10,18
2019,411,G_5.8.150,1,R1,5,21
2019,411,G_5.8.150,1,R2,7,23
2019,411,G_5.8.150,1,R3,3,22
2019,411,G_5.8.127,1,R1,16,16
2019,411,G_5.8.127,1,R2,8,16
2019,411,G_5.8.127,1,R3,19,17
2019,411,G_5.6.104,1,R1,10,19
2019,411,G_5.6.104,1,R2,7,18
2019,411,G_5.6.104,1,R3,6,19
2019,411,G_5.6.110,1,R1,13,16
2019,406,G_5.8.153,1,R1,6,20
2019,406,G_5.8.153,1,R2,3,21
2019,406,G_5.8.153,1,R3,3,NA
2019,411,G_5.6.144,1,R1,14,17
2019,411,G_5.6.115,1,R1,4,18
2019,411,G_5.6.115,1,R2,8,20
2019,411,G_5.6.115,1,R3,3,20
2019,406,G_5.4.78,1,R1,21,NA
2019,111,G_5.5.70,1,R1,6,22
2019,411,G_5.8.80,1,R1,3,18
2019,411,G_5.8.80,1,R2,3,16
2019,411,G_5.8.80,1,R3,4,18
2019,411,G_5.8.82,1,R1,4,18
2019,411,G_5.8.82,1,R2,5,19
2019,411,G_5.8.82,1,R3,10,18
2019,411,G_5.8.135,1,R1,18,19
2019,411,G_5.8.135,1,R2,14,19
2019,411,G_5.8.135,1,R3,7,NA
2019,406,G_5.4.86,1,R1,5,18
2019,406,G_5.4.86,1,R2,5,17
2019,406,G_5.4.86,1,R3,5,17
2019,406,G_5.4.63,1,R1,4,20
2019,111,G_5.5.50,1,R1,3,21
2019,111,G_5.5.50,1,R2,2,20
2019,411,G_5.8.119,1,R1,3,18
2019,411,G_5.8.119,1,R2,6,17
2019,411,G_5.8.119,1,R3,2,21
2019,411,G_5.6.158,1,R1,24,19
2019,411,G_5.6.168,1,R1,2,19
2019,411,G_5.6.168,1,R2,9,20
2019,411,G_5.8.85,1,R1,4,18
2019,411,G_5.8.85,1,R2,9,17
2019,411,G_5.8.100,1,R1,5,21
2019,411,G_5.8.100,1,R2,3,18
2019,411,G_5.8.100,1,R3,6,18
2019,411,G_5.8.53,1,R1,6,21
2019,411,G_5.8.53,1,R2,5,18
2019,411,G_5.8.72,1,R1,5,20
2019,406,G_5.4.80,1,R1,6,18
2019,406,G_5.4.80,1,R2,9,18
2019,406,G_5.4.80,1,R3,4,19
2019,111,G_5.5.72,1,R1,3,18
2019,111,G_5.5.72,1,R2,5,21
2019,111,G_5.5.72,1,R3,4,21
2019,111,G_5.5.90,1,R1,5,20
2019,111,G_5.5.90,1,R2,5,21
2019,111,G_5.5.90,1,R3,6,18
2019,411,G_5.8.137,1,R1,13,20
2019,411,G_5.8.141,1,R1,3,20
2019,111,G_5.7.109,1,R1,16,16
2019,111,G_5.7.109,1,R1,16,19
2019,111,G_5.7.109,1,R2,9,18
2019,111,G_5.7.109,1,R3,5,16
2019,411,G_5.6.119,1,R1,6,19
2019,411,G_5.6.119,1,R2,4,20
2019,411,G_5.6.119,1,R3,6,19
2019,406,G_5.4.72,1,R1,8,19
2019,411,G_5.4.10,1,R1,5,18
2019,411,G_5.4.10,1,R2,2,16
2019,411,G_5.4.25,1,R1,13,18
2019,411,G_5.4.25,1,R2,3,19
2019,406,G_5.4.116,1,R1,2,20
2019,406,G_5.4.116,1,R2,2,18
2019,406,G_5.4.116,1,R3,0.6,21
2019,411,G_5.6.112,1,R1,8,18
2019,411,G_5.6.112,1,R2,5,NA
2019,411,G_5.6.112,1,R3,6,NA
2019,411,G_5.8.131,1,R1,6.8,18
2019,411,G_5.8.131,1,R2,10.8,18
2019,411,G_5.8.131,1,R3,7.5,18
2019,411,G_5.8.102,1,R1,8,16
2019,411,G_5.8.102,1,R2,16.8,12
2019,411,G_5.8.102,1,R3,11.5,15
2019,406,G_5.7.179,1,R1,10.1,18
2019,406,G_5.7.179,1,R2,7,16
2019,406,G_5.7.179,1,R3,9.6,16
2019,111,G_5.7.121,1,R1,9,19
2019,111,G_5.7.121,1,R2,12,15
2019,111,G_5.7.121,1,R3,13,20
2019,900,G_5.2.1,1,R1,4.3,18
2019,900,G_5.2.1,1,R2,7.4,20
2019,900,G_5.2.1,1,R3,6.6,19
2019,900,G_5.3.11,1,R1,1.4,20
2019,411,G_5.4.27,1,R1,5.5,19
2019,411,G_5.4.27,1,R2,4.7,17
2019,411,G_5.4.27,1,R3,7.7,18
2019,411,G_5.6.165,1,R1,9,16
2019,411,G_5.6.165,1,R2,5.5,17
2019,411,G_5.6.165,1,R3,3,NA
2019,406,G_5.4.50,1,R1,5,18
2019,406,G_5.4.50,1,R2,11,20
2019,406,G_5.4.50,1,R3,11,11
2019,406,G_5.4.34,1,R1,6.2,18
2019,406,G_5.4.34,1,R2,8.7,21
2019,912,G_5.3.50,1,R1,12.7,19
2019,912,G_5.3.50,1,R2,5.3,19
2019,411,G_5.6.125,1,R1,5,22
2019,411,G_5.6.125,1,R2,8,14
2019,411,G_5.6.125,1,R3,1.7,16
2019,411,G_5.8.151,1,R1,2.8,17
2019,411,G_5.8.151,1,R2,6.4,17
2019,411,G_5.8.151,1,R3,6.6,18
2019,411,G_5.8.111,1,R1,3.7,18
2019,411,G_5.8.111,1,R2,7.7,19
2019,411,G_5.8.111,1,R3,7.4,18
2019,406,G_5.4.96,1,R1,3,19
2019,411,G_5.6.155,1,R1,1.7,15
2019,411,G_5.8.51,1,R1,3,19
2019,411,G_5.8.51,1,R2,5,20
2019,411,G_5.8.51,1,R3,2.9,18
2019,406,G_5.1.148,1,R1,2.1,19
2019,406,G_5.1.148,1,R2,1.8,19
2019,411,G_5.6.163,1,R1,4.8,19
2019,411,G_5.6.163,1,R2,3,19
2019,411,G_5.6.163,1,R3,5,18
2019,406,G_5.4.130,1,R1,14,20
2019,406,G_5.4.130,1,R2,5.7,18
2019,411,G_5.6.171,1,R1,1.9,19
2019,411,G_5.6.171,1,R2,6.7,15
2019,411,G_5.6.171,1,R3,2.7,22
2019,411,G_5.6.150,1,R1,9.9,16
2019,411,G_5.6.150,1,R2,2.1,17
2019,411,G_5.6.150,1,R3,2.6,17
2019,111,G_5.5.62,1,R1,6,13
2019,111,G_5.5.62,1,R2,13.2,11
2019,111,G_5.5.62,1,R3,8.3,14
2019,411,G_5.6.100,1,R1,8.2,19
2019,411,G_5.6.100,1,R2,6,20
2019,411,G_5.6.100,1,R3,5,20
2019,411,G_5.6.166,1,R1,10.3,18
2019,411,G_5.6.118,1,R1,3,19
2019,411,G_5.6.118,1,R2,4,16
2019,411,G_5.6.118,1,R3,4.5,15
2019,929,G_5.10.145,1,R1,13.1,17
2019,929,G_5.10.145,1,R2,8.4,18
2019,929,G_5.10.145,1,R3,6.3,17
2019,111,G_5.5.67,1,R1,5,20
2019,111,G_5.5.67,1,R2,5,19
2019,111,G_5.5.67,1,R3,5,20
2019,900,G_5.3.17,1,R1,4,18
2019,900,G_5.3.24,1,R1,4.3,20
2019,900,G_5.3.24,1,R1,4.3,22
2019,900,G_5.3.24,1,R2,2.5,19
2019,900,G_5.3.24,1,R3,8.2,21
2019,406,G_5.1.83,1,R1,5,19
2019,406,G_5.1.83,1,R2,6,18
2019,406,G_5.1.83,1,R3,7,17
2019,900,G_5.9.121,1,R1,4,19
2019,900,G_5.9.121,1,R2,5,19
2019,900,G_5.9.121,1,R3,5,21
2019,406,G_5.4.42,1,R1,8,19
2019,406,G_5.4.42,1,R2,3,19
2019,406,G_5.4.42,1,R3,2,19
2019,912,G_5.3.70,1,R1,5,20
2019,411,G_5.6.140,1,R1,23,19
2019,411,G_5.6.140,1,R2,13.6,16
2019,411,G_5.6.140,1,R3,4,19
2019,900,G_5.2.15,1,R1,5,22
2019,900,G_5.2.15,1,R2,2.5,21
2019,900,G_5.2.15,1,R3,7.2,25
2019,406,G_5.4.45,1,R1,2,15
2019,406,G_5.4.45,1,R2,3,19
2019,406,G_5.4.45,1,R3,5,14
2019,111,G_5.5.85,1,R1,9,20
2019,111,G_5.5.85,1,R2,4,20
2019,406,G_5.4.129,1,R1,8,21
2019,406,G_5.4.129,1,R2,5,15
2019,900,G_5.3.9,1,R1,5.8,16
2019,900,G_5.3.9,1,R2,6.9,18
2019,900,G_5.3.9,1,R3,3.6,18
2019,411,G_5.8.107,1,R1,14,21
2019,411,G_5.8.107,1,R2,7,18
2019,411,G_5.8.107,1,R3,7,19
2019,411,G_5.8.103,1,R1,2.9,20
2019,411,G_5.8.103,1,R2,2.5,21
2019,411,G_5.8.69,1,R1,5,19
2019,411,G_5.8.69,1,R2,4.2,16
2019,411,G_5.8.69,1,R3,3,18
2019,411,G_5.8.114,1,R1,10.1,16
2019,411,G_5.8.114,1,R2,4.3,18
2019,411,G_5.8.114,1,R3,12.7,17
2019,411,G_5.8.84,1,R1,8,19
2019,411,G_5.8.84,1,R2,8,21
2019,411,G_5.8.84,1,R3,13,18
2019,406,G_5.1.81,1,R1,4.1,16
2019,406,G_5.1.81,1,R2,3.4,18
2019,406,G_5.1.81,1,R3,5,16
2019,900,G_5.9.127,1,R1,3.9,22
2019,900,G_5.9.127,1,R2,9.8,21
2019,411,G_5.8.71,1,R1,11.8,19
2019,929,G_5.10.161,1,R1,4,21
2019,929,G_5.10.161,1,R2,4,20
2019,929,G_5.10.161,1,R3,4,19
2019,406,G_5.4.105,1,R1,4.1,19
2019,912,G_5.3.72,1,R1,6.4,19
2019,912,G_5.3.72,1,R2,4.7,20
2019,912,G_5.3.72,1,R3,6.2,20
2019,411,G_5.2.115,1,R1,2.9,17
2019,411,G_5.2.115,1,R2,2.8,20
2019,411,G_5.2.163,1,R1,1.3,20
2019,411,G_5.2.163,1,R2,3.6,19
2019,900,G_5.3.1,1,R1,4.5,16
2019,900,G_5.3.19,1,R1,5.9,17
2019,900,G_5.3.19,1,R2,3.1,15
2019,912,G_5.3.40,1,R1,10,20
2019,900,G_5.2.9,1,R1,6.3,18
2019,900,G_5.2.9,1,R2,7.8,16
2019,900,G_5.2.9,1,R3,4.8,16
2019,406,G_5.1.165,1,R1,3,19
2019,900,G_5.3.31,1,R1,10.6,19
2019,900,G_5.3.31,1,R2,15.4,17
2019,900,G_5.3.31,1,R3,10.9,NA
2019,912,G_5.3.74,1,R1,10.7,13
2019,912,G_5.3.74,1,R2,8.3,14
2019,912,G_5.3.74,1,R3,4,17
2019,912,G_5.3.79,1,R1,24.6,15
2019,912,G_5.3.79,1,R2,4.7,16
2019,406,G_5.1.93,1,R1,14.7,17
2019,900,G_5.3.13,1,R1,6.1,19
2019,900,G_5.3.13,1,R2,7.4,17
2019,900,G_5.3.13,1,R3,7.5,17
2019,900,G_5.2.3,1,R1,6.2,16
2019,900,G_5.2.3,1,R2,4.9,17
2019,900,G_5.2.3,1,R3,4.7,16
2019,912,G_5.3.121,1,R1,5.3,18
2019,912,G_5.3.121,1,R2,5.5,17
2019,912,G_5.3.121,1,R3,6.1,17
2019,406,G_5.1.142,1,R1,9.3,15
2019,912,G_5.3.92,1,R1,8.3,20
2019,912,G_5.3.92,1,R2,7.4,19
2019,912,G_5.3.92,1,R3,4,21
2019,900,G_5.2.5,1,R1,2.2,17
2019,900,G_5.2.5,1,R2,3.9,16
2019,900,G_5.2.4,1,R1,13.8,16
2019,411,G_5.2.138,1,R1,6,15
2019,411,G_5.2.138,1,R2,8,15
2019,411,G_5.2.138,1,R3,5.4,18
2019,406,G_5.4.124,1,R1,12.4,18
2019,912,G_5.3.45,1,R1,13,NA
2019,900,G_5.2.2,1,R1,5.5,17
2019,900,G_5.2.2,1,R2,14.6,17
2019,900,G_5.2.2,1,R3,9.2,16
2019,406,G_5.4.115,1,R1,5.6,18
2019,406,G_5.4.115,1,R2,5.7,18
2019,406,G_5.4.115,1,R3,7.9,18
2019,411,G_5.2.124,1,R1,7.3,16
2019,411,G_5.2.124,1,R2,13,17
2019,411,G_5.2.124,1,R3,5.3,16
2019,406,G_5.4.118,1,R1,7.5,19
2019,912,G_5.3.78,1,R1,7.5,17
2019,912,G_5.3.78,1,R2,9.6,18
2019,912,G_5.3.78,1,R3,8.4,17
2019,411,G_5.2.154,1,R1,19.5,19
2019,411,G_5.2.154,1,R2,12.2,19
2019,411,G_5.2.154,1,R3,12.6,17
2019,900,G_5.3.25,1,R1,3.1,18
2019,900,G_5.3.25,1,R2,6.9,18
2019,411,G_5.4.12,1,R1,4.8,20
2019,411,G_5.4.5,1,R1,6.2,16
2019,411,G_5.4.5,1,R2,7,18
2019,411,G_5.4.5,1,R3,6,18
2019,406,G_5.4.85,1,R1,5.3,20
2019,406,G_5.4.85,1,R2,4.7,22
2019,406,G_5.1.163,1,R1,7.5,17
2019,406,G_5.1.163,1,R2,9.3,17
2019,406,G_5.1.163,1,R3,8.1,15
2019,912,G_5.3.83,1,R1,9.6,18
2019,912,G_5.3.83,1,R2,5,17
2019,912,G_5.3.83,1,R3,3.6,16
2019,406,G_5.4.119,1,R1,4.1,18
2019,406,G_5.4.68,1,R1,8.7,17
2019,411,G_5.2.134,1,R1,5.9,14
2019,411,G_5.2.134,1,R2,8.9,18
2019,411,G_5.2.134,1,R3,6.7,17
2019,411,G_5.1.173,1,R1,8.5,19
2019,411,G_5.1.173,1,R1,8.5,20
2019,411,G_5.1.173,1,R2,11.9,19
2019,411,G_5.1.173,1,R2,11.9,17
2019,411,G_5.1.173,1,R3,10,17
2019,912,G_5.3.96,1,R1,25.2,20
2019,912,G_5.3.96,1,R2,24.2,19
2019,912,G_5.3.96,1,R3,20.1,17
2019,406,G_5.1.130,1,R1,6.6,17
2019,406,G_5.1.130,1,R2,6,18
2019,406,G_5.1.130,1,R3,4.2,18
2019,411,G_5.2.137,1,R1,4.6,19
2019,912,G_5.3.116,1,R1,7.5,20
2019,912,G_5.3.116,1,R2,7.7,NA
2019,912,G_5.3.116,1,R3,6.8,NA
2019,411,G_5.1.167,1,R1,4.5,20
2019,411,G_5.1.167,1,R1,4.5,14
2019,411,G_5.1.167,1,R2,2.9,20
2019,411,G_5.1.167,1,R2,2.9,15
2019,411,G_5.1.167,1,R3,6.1,19
2019,411,G_5.1.167,1,R3,6.1,13
2019,411,G_5.4.2,1,R1,4.1,17
2019,912,G_5.3.45,1,R1,12.7,NA
2019,912,G_5.3.45,1,R2,20,NA
2019,912,G_5.3.45,1,R3,14.4,NA
2019,406,G_5.7.157,1,R1,17.2,17
2019,406,G_5.7.157,1,R2,8.2,17
2019,111,G_5.7.77,1,R1,11.9,19
2019,111,G_5.7.77,1,R2,5.1,22
2019,111,G_5.7.102,1,R1,5.5,21
2019,111,G_5.7.102,1,R2,2.8,21
2019,111,G_5.7.102,1,R3,3,19
2019,406,G_5.7.128,1,R1,7.4,18
2019,406,G_5.7.128,1,R2,2.1,19
2019,111,G_5.7.46,1,R1,2.3,21
2019,111,G_5.7.46,1,R2,2.4,22
2019,111,G_5.7.46,1,R3,4.7,22
2019,900,G_5.9.109,1,R1,15.5,17
2019,900,G_5.9.109,1,R2,19.4,21
2019,900,G_5.9.109,1,R3,12.8,20
2019,900,G_5.9.117,1,R1,8.9,17
2019,900,G_5.9.117,1,R2,9.3,16
2019,111,G_5.7.108,1,R1,8.2,14
2019,111,G_5.7.108,1,R2,10.1,17
2019,111,G_5.7.108,1,R3,9.6,19
2019,411,G_5.6.169,1,R1,10,17
2019,411,G_5.6.105,1,R1,4,21
2019,411,G_5.6.105,1,R2,6.3,22
2019,411,G_5.6.105,1,R3,3.3,29
2019,900,G_5.9.122,1,R1,9.5,21
2019,900,G_5.9.122,1,R2,12.9,17
2019,900,G_5.9.122,1,R3,5.1,17
2019,411,G_5.6.124,1,R1,15.9,16
2019,411,G_5.6.124,1,R2,19.3,16
2019,406,G_5.7.153,1,R1,12,19
2019,406,G_5.7.153,1,R2,6,19
2019,929,G_5.10.138,1,R1,8.1,18
2019,411,G_5.6.129,1,R1,6.4,19
2019,411,G_5.6.129,1,R2,5.7,16
2019,411,G_5.6.129,1,R3,5.7,20
2019,411,G_5.6.108,1,R1,6.4,20
2019,411,G_5.6.108,1,R2,3.4,17
2019,411,G_5.6.108,1,R3,3.8,19
2019,111,G_5.5.68,1,R1,3.7,18
2019,111,G_5.5.68,1,R2,8.3,18
2019,111,G_5.5.68,1,R3,6.5,19
2019,929,G_5.10.152,1,R1,9,10
2019,912,G_5.9.153,1,R1,5.6,19
2019,912,G_5.9.153,1,R2,6.6,20
2019,900,G_5.9.119,1,R1,4.5,15
2019,900,G_5.9.124,1,R1,10,21
2019,900,G_5.9.124,1,R2,5.8,21
2019,900,G_5.9.124,1,R3,8.9,17
2019,912,G_5.9.151,1,R1,6.1,19
2019,111,G_5.5.93,1,R1,9.4,19
2019,111,G_5.5.93,1,R2,5.2,19
2019,900,G_5.9.115,1,R1,12.2,21
2019,900,G_5.9.115,1,R2,8.7,18
2019,900,G_5.9.115,1,R3,10,22
2019,929,G_5.10.98,1,R1,3.1,19
2019,929,G_5.10.98,1,R2,8.6,18
2019,929,G_5.10.98,1,R3,3.1,19
2019,900,G_5.9.134,1,R1,9.3,16
2019,900,G_5.9.134,1,R2,3.7,15
2019,900,G_5.9.134,1,R3,4.9,14
2019,900,G_5.9.140,1,R1,2.6,25
2019,900,G_5.9.140,1,R2,4.3,23
2019,900,G_5.9.128,1,R1,3.3,16
2019,900,G_5.9.128,1,R2,7.2,20
2019,900,G_5.9.128,1,R3,11,15
2019,411,G_5.6.103,1,R1,20.3,14
2019,411,G_5.6.103,1,R2,16.4,16
2019,411,G_5.6.103,1,R3,13,14
2019,900,G_5.9.131,1,R1,2.9,19
2019,111,G_5.7.46,1,R1,3.7,21
2019,111,G_5.7.46,1,R2,4.7,22
2019,111,G_5.7.46,1,R3,3.2,22
2019,406,G_5.5.149,1,R1,7.2,21
2019,406,G_5.5.149,1,R2,4.1,21
2019,912,G_5.9.163,1,R1,26.5,16
2019,111,G_5.7.45,1,R1,6.6,18
2019,111,G_5.7.45,1,R2,6.6,19
2019,111,G_5.7.45,1,R3,4.8,17
2019,406,G_5.4.69,1,R1,6.8,14
2019,406,G_5.4.69,1,R2,7.8,15
2019,406,G_5.4.69,1,R3,10.3,12
2019,406,G_5.4.94,1,R1,7.1,20
2019,406,G_5.4.94,1,R2,6.1,21
2019,406,G_5.4.94,1,R3,3.8,20
2019,900,G_5.2.8,1,R1,1.6,17
2019,900,G_5.2.8,1,R2,2.6,17
2019,900,G_5.2.8,1,R3,3.2,NA
2019,411,G_5.1.173,1,R1,5,19
2019,411,G_5.1.173,1,R1,5,20
2019,411,G_5.1.167,1,R1,10.4,20
2019,411,G_5.1.167,1,R1,10.4,14
2019,411,G_5.1.167,1,R2,3.1,20
2019,411,G_5.1.167,1,R2,3.1,15
2019,411,G_5.1.167,1,R3,2.7,19
2019,411,G_5.1.167,1,R3,2.7,13
2019,406,G_5.1.156,1,R1,4.2,17
2019,406,G_5.1.156,1,R2,6.6,19
2019,406,G_5.1.156,1,R3,4.4,16
2019,411,G_5.2.170,1,R1,6.8,16
2019,912,G_5.3.65,1,R1,3.1,16
2019,912,G_5.3.65,1,R2,5.9,16
2019,912,G_5.3.65,1,R3,7.2,17
2019,900,G_5.3.7,1,R1,7.7,17
2019,900,G_5.3.7,1,R2,6,19
2019,900,G_5.3.7,1,R3,8.2,19
2019,912,G_5.3.101,1,R1,5.2,18
2019,912,G_5.3.101,1,R2,6.9,17
2019,912,G_5.3.101,1,R3,8.1,17
2019,912,G_5.3.125,1,R1,8.8,19
2019,912,G_5.3.125,1,R2,8.2,20
2019,912,G_5.3.125,1,R3,5.8,16
2019,900,G_5.3.33,1,R1,6.6,16
2019,912,G_5.3.122,1,R1,7.6,18
2019,912,G_5.3.122,1,R2,5.7,19
2019,912,G_5.3.122,1,R3,3.6,19
2019,912,G_5.3.77,1,R1,8.8,20
2019,912,G_5.3.67,1,R1,8.1,16
2019,912,G_5.3.67,1,R2,4.5,16
2019,912,G_5.3.67,1,R3,2.9,15
2019,912,G_5.3.60,1,R1,3.9,15
2019,912,G_5.3.60,1,R2,8,16
2019,912,G_5.3.106,1,R1,4.6,17
2019,912,G_5.3.106,1,R2,6,17
2019,912,G_5.3.106,1,R3,6.3,17
2019,406,G_5.4.60,1,R1,2.8,21
2019,406,G_5.4.60,1,R2,3.6,20
2019,406,G_5.4.60,1,R3,3.4,22
2019,900,G_5.3.18,1,R1,6.4,19
2019,900,G_5.3.18,1,R2,7.2,18
2019,406,G_5.7.170,1,R1,9.4,19
2019,406,G_5.7.170,1,R2,5.3,19
2019,111,G_5.7.103,1,R1,10.8,19
2019,111,G_5.7.103,1,R2,4,17
2019,406,G_5.7.133,1,R1,7.4,20
